concept_id_1,concept_id_2,relationship_id,valid_start_DATE,valid_end_DATE,invalid_reason,load_table_id,load_row_id
4285885,4297463,Finding site of,2011-07-31,2099-12-31,,athena_vocab,
43780199,43192884,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
43756682,43756683,Has marketed form,2016-07-01,2099-12-31,,athena_vocab,
19014786,21140208,Brand name of,2015-08-17,2099-12-31,,athena_vocab,
4297957,506493,Disp dose form of,2018-07-31,2099-12-31,,athena_vocab,
43812611,43650829,Marketed form of,2017-06-24,2099-12-31,,athena_vocab,
21399430,45994106,Maps to,2018-09-19,2099-12-31,,athena_vocab,
43202410,44177993,Has marketed form,2017-10-06,2099-12-31,,athena_vocab,
3478589,3186006,Has proc context,2019-08-16,2099-12-31,,athena_vocab,
19072299,40007838,RxNorm is a,2014-12-01,2099-12-31,,athena_vocab,
44812389,3545409,Module of,2022-01-28,2099-12-31,,athena_vocab,
46034056,35626950,Has excipient,2018-07-31,2099-12-31,,athena_vocab,
3017744,3017744,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
41916281,41923655,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
43254069,43730359,Brand name of,2017-08-24,2099-12-31,,athena_vocab,
41318337,41051461,RxNorm is a,2017-07-18,2099-12-31,,athena_vocab,
4131341,3241613,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
43669990,43694885,Quantified form of,2016-07-01,2099-12-31,,athena_vocab,
4121189,4121189,Maps to,1970-01-01,2099-12-31,,athena_vocab,
42718204,40132043,RxNorm is a,2017-07-30,2099-12-31,,athena_vocab,
42961493,42961493,Mapped from,2018-08-21,2099-12-31,,athena_vocab,
46185033,46185033,Mapped from,2018-07-31,2099-12-31,,athena_vocab,
42909963,42944770,Brand name of,2018-08-21,2099-12-31,,athena_vocab,
42895823,43019910,Is a,2017-05-14,2099-12-31,,athena_vocab,
3161814,3386274,Concept poss_eq to,2019-08-16,2099-12-31,,athena_vocab,
43717781,35413687,Maps to,2017-08-25,2099-12-31,,athena_vocab,
36213568,19107486,RxNorm inverse is a,2016-08-01,2099-12-31,,athena_vocab,
3478339,4225323,Maps to,1970-01-01,2099-12-31,,athena_vocab,
35777949,35770914,Quantified form of,2017-08-02,2099-12-31,,athena_vocab,
35626975,46019434,VMP prescr stat of,2018-07-31,2099-12-31,,athena_vocab,
3199165,3199225,Is a,2019-08-16,2099-12-31,,athena_vocab,
35626993,37391674,Disc indicator of,2018-07-31,2099-12-31,,athena_vocab,
40642538,3523464,Status of,2022-01-28,2099-12-31,,athena_vocab,
43270613,43270613,Mapped from,2016-12-12,2099-12-31,,athena_vocab,
2765737,4013298,Has access,1970-01-01,2099-12-31,,athena_vocab,
2726590,4205702,Has dir device,1970-01-01,2099-12-31,,athena_vocab,
35940173,35940173,Mapped from,2018-03-02,2099-12-31,,athena_vocab,
3514729,3276010,Dir proc site of,2019-08-16,2099-12-31,,athena_vocab,
1569883,45543419,Subsumes,2016-03-25,2099-12-31,,athena_vocab,
21040813,19082573,RxNorm has dose form,2015-08-17,2099-12-31,,athena_vocab,
40642538,4054628,Status of,2022-01-28,2099-12-31,,athena_vocab,
19052425,46297698,RxNorm - SPL,1970-01-01,2099-12-31,,athena_vocab,
46120501,35608652,Is a,2018-07-31,2099-12-31,,athena_vocab,
35608650,611526,Subsumes,2022-01-28,2099-12-31,,athena_vocab,
41923635,41923635,Mapped from,2019-02-21,2099-12-31,,athena_vocab,
35941847,35909740,Value to Schema,1970-01-01,2099-12-31,,athena_vocab,
3336607,3502222,Has finding site,2019-08-16,2099-12-31,,athena_vocab,
938205,40819438,Has brand name,2017-07-18,2099-12-31,,athena_vocab,
3414507,3204319,Count of ing of,2019-08-16,2099-12-31,,athena_vocab,
41065290,40992603,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
45967492,35631990,Has Module,2022-01-28,2099-12-31,,athena_vocab,
37030315,46235720,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
35631990,3633229,Module of,2022-01-28,2099-12-31,,athena_vocab,
40642537,4094854,Status of,2022-01-28,2099-12-31,,athena_vocab,
45805115,929953,Maps to,2015-01-29,2099-12-31,,athena_vocab,
35918285,35909780,Variable to Schema,1970-01-01,2099-12-31,,athena_vocab,
35916379,35909759,Value to Schema,1970-01-01,2099-12-31,,athena_vocab,
41272480,41116725,Box of,2017-07-18,2099-12-31,,athena_vocab,
41502351,19023386,Has brand name,2017-07-18,2099-12-31,,athena_vocab,
19135444,21168365,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
2856314,2856314,Maps to,2014-04-22,2099-12-31,,athena_vocab,
35909710,36523622,Schema to ICDO,1970-01-01,2099-12-31,,athena_vocab,
605695,40599742,Has dir morph,2022-01-28,2099-12-31,,athena_vocab,
41366926,43655176,Quantified form of,2017-07-18,2099-12-31,,athena_vocab,
37106275,4305880,Has spec active ing,2018-07-31,2099-12-31,,athena_vocab,
46132529,35631990,Has Module,2022-01-28,2099-12-31,,athena_vocab,
44498466,36535686,Histology of ICDO,2015-09-18,2099-12-31,,athena_vocab,
36678801,40642539,Has Module,2022-01-28,2099-12-31,,athena_vocab,
35626950,46132356,Excipient of,2018-07-31,2099-12-31,,athena_vocab,
4278228,36713929,Maps to,2017-01-31,2099-12-31,,athena_vocab,
21162693,21162693,Maps to,2016-08-07,2099-12-31,,athena_vocab,
35626950,46020731,Excipient of,2018-07-31,2099-12-31,,athena_vocab,
46157877,4158397,Has basis str subst,2018-07-31,2099-12-31,,athena_vocab,
35627169,35630377,Subsumes,2018-07-31,2099-12-31,,athena_vocab,
1030066,46235739,Method of,2019-12-13,2099-12-31,,athena_vocab,
46020048,37310858,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
43037389,43048455,Mapped from,2019-10-06,2099-12-31,,athena_vocab,
42931588,21109207,Tradename of,2018-08-21,2099-12-31,,athena_vocab,
21604503,21076661,Drug class of drug,2015-08-17,2099-12-31,,athena_vocab,
44181763,19082079,RxNorm has dose form,2017-10-06,2099-12-31,,athena_vocab,
21183970,21053289,Maps to,2018-06-04,2099-12-31,,athena_vocab,
35607932,37008778,Non-avail ind of,2018-07-31,2099-12-31,,athena_vocab,
35626503,4122410,Has denominator unit,2018-07-31,2099-12-31,,athena_vocab,
35421217,35421217,Maps to,2017-07-17,2099-12-31,,athena_vocab,
21030456,21069835,Marketed form of,2015-08-17,2099-12-31,,athena_vocab,
45889121,2104896,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
45780002,723020,SPL - RxNorm,2015-01-29,2099-12-31,,athena_vocab,
40733881,40755690,Has supplier,2018-06-04,2099-12-31,,athena_vocab,
3180334,3333946,Subsumes,2019-08-16,2099-12-31,,athena_vocab,
37207390,46154461,CD category of,2019-07-31,2099-12-31,,athena_vocab,
43265252,43597467,Has tradename,2016-07-01,2099-12-31,,athena_vocab,
4116829,432601,Occurrence of,2011-07-31,2099-12-31,,athena_vocab,
19082573,44178164,RxNorm dose form of,2017-10-06,2099-12-31,,athena_vocab,
2039628,2039627,Marketed form of,2020-07-31,2099-12-31,,athena_vocab,
40642538,42689939,Status of,2022-01-28,2099-12-31,,athena_vocab,
37310856,46063396,AMP restr ind of,2020-03-09,2099-12-31,,athena_vocab,
40315855,4085783,Concept same_as to,2014-04-01,2099-12-31,,athena_vocab,
43863454,43863454,Maps to,2016-12-18,2099-12-31,,athena_vocab,
41243154,41285084,Has tradename,2017-07-18,2099-12-31,,athena_vocab,
44086736,44017677,Has brand name,2017-06-25,2099-12-31,,athena_vocab,
40490465,36541292,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
36055203,19082103,RxNorm has dose form,2020-08-17,2099-12-31,,athena_vocab,
41059527,41164830,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
45651025,19052557,SPL - RxNorm,1970-01-01,2099-12-31,,athena_vocab,
3560327,44812257,Concept same_as to,2014-04-01,2099-12-31,,athena_vocab,
41312294,40809768,Has brand name,2017-07-18,2099-12-31,,athena_vocab,
21144048,21144048,Maps to,2016-08-07,2099-12-31,,athena_vocab,
2054654,2054654,Mapped from,2020-07-31,2099-12-31,,athena_vocab,
37305536,37305537,Has AMP,2020-03-09,2099-12-31,,athena_vocab,
4200389,2770638,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
46152927,4294612,Has disp dose form,2018-07-31,2099-12-31,,athena_vocab,
43530290,43530036,Has answer (PPI),2018-01-31,2099-12-31,,athena_vocab,
46274276,1751437,RxNorm - SPL,1970-01-01,2099-12-31,,athena_vocab,
41326532,41325386,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
19082170,40877238,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
46275879,44350925,RxNorm - SPL,1970-01-01,2099-12-31,,athena_vocab,
41467106,41467020,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
36071133,36060530,Maps to,2020-08-17,2099-12-31,,athena_vocab,
4243411,45470043,Mapped from,2017-04-03,2099-12-31,,athena_vocab,
46090235,37309770,Has free indicator,2020-03-09,2099-12-31,,athena_vocab,
35909862,35941250,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
44084819,44084819,Mapped from,2017-06-25,2099-12-31,,athena_vocab,
41942664,41942664,Mapped from,2019-02-21,2099-12-31,,athena_vocab,
4171047,45972764,Route of,2015-01-31,2099-12-31,,athena_vocab,
761655,4324752,Is a,2018-01-31,2099-12-31,,athena_vocab,
45997533,1703745,Maps to,2018-07-31,2099-12-31,,athena_vocab,
21214469,21026109,Maps to,2015-08-17,2099-12-31,,athena_vocab,
43693890,19082103,RxNorm has dose form,2016-07-01,2099-12-31,,athena_vocab,
3439954,3430489,Subsumes,2019-08-16,2099-12-31,,athena_vocab,
43142417,43142417,Maps to,2016-08-07,2099-12-31,,athena_vocab,
3402083,3258089,Has method,2019-08-16,2099-12-31,,athena_vocab,
46274280,1370272,RxNorm - SPL,1970-01-01,2099-12-31,,athena_vocab,
41088615,41366793,Has quantified form,2017-07-18,2099-12-31,,athena_vocab,
19082103,42724975,RxNorm dose form of,2017-07-30,2099-12-31,,athena_vocab,
44063862,44060813,Marketed form of,2017-06-25,2099-12-31,,athena_vocab,
21466321,46140220,Maps to,2018-09-19,2099-12-31,,athena_vocab,
3630576,35631990,Has Module,2022-01-28,2099-12-31,,athena_vocab,
713831,36267703,Has tradename,2017-10-01,2099-12-31,,athena_vocab,
35831525,35831524,Tradename of,2021-01-21,2099-12-31,,athena_vocab,
41433300,41435365,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
2893967,2893967,Maps to,2014-04-22,2099-12-31,,athena_vocab,
36027845,19011773,Maps to,2010-08-30,2099-12-31,,athena_vocab,
2797211,2797211,Maps to,2014-04-22,2099-12-31,,athena_vocab,
35909707,35941144,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
36898148,36898148,Maps to,2022-09-25,2099-12-31,,athena_vocab,
36780257,19082106,RxNorm has dose form,2018-09-01,2099-12-31,,athena_vocab,
42939231,42906807,Has brand name,2018-08-21,2099-12-31,,athena_vocab,
41386931,44045391,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
3040458,1029816,Has time aspect,2019-12-13,2099-12-31,,athena_vocab,
40714088,40714088,Maps to,2018-09-19,2099-12-31,,athena_vocab,
19124926,36212074,RxNorm is a,2016-08-01,2099-12-31,,athena_vocab,
37012564,37310858,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
41402822,41402822,Maps to,2017-07-18,2099-12-31,,athena_vocab,
35824918,1189754,Maps to,2020-12-21,2099-12-31,,athena_vocab,
35909844,35918542,Schema to Variable,1970-01-01,2099-12-31,,athena_vocab,
35909870,35919572,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
46272062,46272062,Mapped from,2015-07-31,2099-12-31,,athena_vocab,
40864624,41080605,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
3381905,3498971,Has dir proc site,2019-08-16,2099-12-31,,athena_vocab,
2054773,2054763,Constitutes,2020-07-31,2099-12-31,,athena_vocab,
41111413,41111413,Maps to,2017-07-18,2099-12-31,,athena_vocab,
21094392,21094392,Maps to,2016-08-07,2099-12-31,,athena_vocab,
4294756,4292694,Dose form of,2011-07-31,2099-12-31,,athena_vocab,
4186446,4202742,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
35898508,35898511,Marketed form of,2021-02-01,2099-12-31,,athena_vocab,
765088,36684776,Subsumes,2019-07-31,2099-12-31,,athena_vocab,
36703919,46012798,Subsumes,2017-01-31,2099-12-31,,athena_vocab,
35159930,40054170,RxNorm is a,2019-03-11,2099-12-31,,athena_vocab,
43565948,43867632,Brand name of,2016-07-01,2099-12-31,,athena_vocab,
36708231,46185049,Subsumes,2017-01-31,2099-12-31,,athena_vocab,
45993952,46127185,AMP of,2015-01-31,2099-12-31,,athena_vocab,
36233323,42708292,RxNorm inverse is a,2016-08-01,2099-12-31,,athena_vocab,
4114720,4118706,Has interprets,2020-03-09,2099-12-31,,athena_vocab,
21080356,21139204,Has marketed form,2015-08-17,2099-12-31,,athena_vocab,
1593455,21602407,RxNorm - ATC sec up,2021-10-04,2099-12-31,,athena_vocab,
21099978,19082573,RxNorm has dose form,2015-08-17,2099-12-31,,athena_vocab,
3447321,3273328,Has interprets,2019-08-16,2099-12-31,,athena_vocab,
21602118,41049034,ATC - RxNorm,2021-10-04,2099-12-31,,athena_vocab,
3315347,3283611,Is a,2019-08-16,2099-12-31,,athena_vocab,
19082573,40864707,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
41306370,40799200,RxNorm has dose form,2017-07-18,2099-12-31,,athena_vocab,
4149045,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
40818573,41516904,Brand name of,2017-07-18,2099-12-31,,athena_vocab,
42511694,44499099,Has Histology ICDO,1970-01-01,2099-12-31,,athena_vocab,
40642538,4145324,Status of,2022-01-28,2099-12-31,,athena_vocab,
2885133,2885133,Maps to,2014-04-22,2099-12-31,,athena_vocab,
4238919,4152326,Finding site of,2011-07-31,2099-12-31,,athena_vocab,
45771601,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
36708298,37210707,Subsumes,2019-07-31,2099-12-31,,athena_vocab,
21117652,41383067,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
4298910,46165155,Basis str subst of,2018-07-31,2099-12-31,,athena_vocab,
40866209,41197068,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
4070447,37204845,Concept poss_eq to,2019-07-31,2099-12-31,,athena_vocab,
43270416,36890831,Quantified form of,2017-06-24,2099-12-31,,athena_vocab,
41307551,41307551,Mapped from,2017-07-18,2099-12-31,,athena_vocab,
43776007,43776007,Mapped from,2016-12-18,2099-12-31,,athena_vocab,
21019390,36408643,Supplier of,2017-08-02,2099-12-31,,athena_vocab,
1721209,46221237,Maps to,2020-01-12,2099-12-31,,athena_vocab,
41154825,41258643,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
4026774,4194097,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
44056097,21602658,RxNorm - ATC,2021-10-04,2099-12-31,,athena_vocab,
19082170,41518400,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
43860705,43574863,Has brand name,2016-07-01,2099-12-31,,athena_vocab,
904542,36225442,RxNorm ing of,2016-08-01,2099-12-31,,athena_vocab,
44837315,136774,Maps to,1970-01-01,2099-12-31,,athena_vocab,
41036447,40806693,Has brand name,2017-07-18,2099-12-31,,athena_vocab,
4322453,1761543,Subsumes,2022-08-08,2099-12-31,,athena_vocab,
45778487,40242522,SPL - RxNorm,2015-01-29,2099-12-31,,athena_vocab,
35909684,35922538,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
3193583,3199206,Is a,2019-08-16,2099-12-31,,athena_vocab,
43516994,19082103,RxNorm has dose form,2017-08-29,2099-12-31,,athena_vocab,
40642538,3547524,Status of,2022-01-28,2099-12-31,,athena_vocab,
2063856,2063857,Has marketed form,2020-07-31,2099-12-31,,athena_vocab,
41378225,41379987,Has marketed form,2017-07-18,2099-12-31,,athena_vocab,
21123706,21123706,Maps to,2016-08-07,2099-12-31,,athena_vocab,
35626975,45996257,VMP prescr stat of,2018-07-31,2099-12-31,,athena_vocab,
2754921,2823640,Is a,2014-04-22,2099-12-31,,athena_vocab,
19109758,19109758,Maps to,1970-01-01,2099-12-31,,athena_vocab,
4181192,4341514,Subsumes,2019-07-31,2099-12-31,,athena_vocab,
377282,377282,Maps to,1970-01-01,2099-12-31,,athena_vocab,
2022880,2022881,Marketed form of,2020-07-31,2099-12-31,,athena_vocab,
19126920,1511440,RxNorm dose form of,2019-05-06,2099-12-31,,athena_vocab,
35607932,46103450,Non-avail ind of,2018-07-31,2099-12-31,,athena_vocab,
902616,36216220,RxNorm ing of,2016-08-01,2099-12-31,,athena_vocab,
21129528,21031403,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
43270057,2986047,Mapped from,2021-06-30,2099-12-31,,athena_vocab,
1616455,45876220,Is a,1970-01-01,2099-12-31,,athena_vocab,
46103297,35626973,VMP has prescr stat,2018-07-31,2099-12-31,,athena_vocab,
37310858,46030761,AMP restr ind of,2020-03-09,2099-12-31,,athena_vocab,
4140056,4044912,Has method,2011-07-31,2099-12-31,,athena_vocab,
46145104,37209199,Is a,2019-07-31,2099-12-31,,athena_vocab,
41046569,40817727,Has brand name,2017-07-18,2099-12-31,,athena_vocab,
2770494,4013298,Has access,1970-01-01,2099-12-31,,athena_vocab,
4160887,4160887,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
44825946,44835219,Is a,2014-10-01,2099-12-31,,athena_vocab,
40859561,41029373,Constitutes,2017-08-24,2099-12-31,,athena_vocab,
44169361,44176107,Tradename of,2017-10-06,2099-12-31,,athena_vocab,
45988468,4204102,Is a,2015-01-31,2099-12-31,,athena_vocab,
35925513,35925513,Mapped from,2018-03-02,2099-12-31,,athena_vocab,
4116366,2785617,Revision status of,1970-01-01,2099-12-31,,athena_vocab,
43676390,40222834,Tradename of,2016-07-01,2099-12-31,,athena_vocab,
3054174,3301707,Subsumes,2019-08-16,2099-12-31,,athena_vocab,
43272852,43252207,Has brand name,2016-09-30,2099-12-31,,athena_vocab,
1153428,4349026,RxNorm - NDFRT eq,2010-06-07,2099-12-31,,athena_vocab,
40642538,40347913,Status of,2022-01-28,2099-12-31,,athena_vocab,
36408617,19082168,RxNorm has dose form,2017-08-02,2099-12-31,,athena_vocab,
19116573,44347553,RxNorm - SPL,1970-01-01,2099-12-31,,athena_vocab,
44202849,19126920,RxNorm has dose form,2017-10-06,2099-12-31,,athena_vocab,
36124564,36124564,Mapped from,2021-06-28,2099-12-31,,athena_vocab,
4297957,35617482,Disp dose form of,2018-07-31,2099-12-31,,athena_vocab,
35909688,35941161,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
43845024,43638434,Quantified form of,2016-07-01,2099-12-31,,athena_vocab,
43571807,43714201,Brand name of,2017-08-24,2099-12-31,,athena_vocab,
43671627,43671627,Mapped from,2016-12-18,2099-12-31,,athena_vocab,
1571094,45543726,Subsumes,2016-03-25,2099-12-31,,athena_vocab,
42948166,19082573,RxNorm has dose form,2018-08-21,2099-12-31,,athena_vocab,
21253611,756018,Source - RxNorm eq,2017-08-02,2099-12-31,,athena_vocab,
35225806,1635351,Maps to,2022-05-09,2099-12-31,,athena_vocab,
36889792,41211735,Available as box,2017-07-18,2099-12-31,,athena_vocab,
4245359,45980505,Active ing of,2018-07-31,2099-12-31,,athena_vocab,
4230849,3169694,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
35771774,40162359,Marketed form of,2017-08-02,2099-12-31,,athena_vocab,
40642539,4228534,Module of,2022-01-28,2099-12-31,,athena_vocab,
35626993,37010261,Disc indicator of,2018-07-31,2099-12-31,,athena_vocab,
42594994,4323432,Is a,2018-10-01,2099-12-31,,athena_vocab,
3452785,3481712,Has interprets,2019-08-16,2099-12-31,,athena_vocab,
4178367,2792809,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
42902364,19126920,RxNorm has dose form,2012-12-03,2099-12-31,,athena_vocab,
44012644,44081493,RxNorm ing of,2017-06-25,2099-12-31,,athena_vocab,
45784481,40163492,SPL - RxNorm,2015-03-26,2099-12-31,,athena_vocab,
4262407,4123860,Subsumes,2018-01-31,2099-12-31,,athena_vocab,
3356655,3348002,Subsumes,2019-08-16,2099-12-31,,athena_vocab,
40642538,4264400,Status of,2022-01-28,2099-12-31,,athena_vocab,
40825131,41173965,Tradename of,2017-07-18,2099-12-31,,athena_vocab,
4029092,46258010,Subsumes,2015-07-31,2099-12-31,,athena_vocab,
2751615,4129646,Has intent,1970-01-01,2099-12-31,,athena_vocab,
37007295,37013613,AMP of,2016-01-31,2099-12-31,,athena_vocab,
41198467,40939024,Marketed form of,2017-07-18,2099-12-31,,athena_vocab,
46204640,35607932,Has non-avail ind,2018-07-31,2099-12-31,,athena_vocab,
19082224,36405898,RxNorm dose form of,2017-08-02,2099-12-31,,athena_vocab,
2870175,2893878,Is a,2014-04-22,2099-12-31,,athena_vocab,
37020157,1029816,Has time aspect,2019-12-13,2099-12-31,,athena_vocab,
4306886,35608036,Active ing of,2018-07-31,2099-12-31,,athena_vocab,
43607281,43568181,Has brand name,2016-07-01,2099-12-31,,athena_vocab,
41118654,41087359,Box of,2017-07-18,2099-12-31,,athena_vocab,
42593898,4188916,Is a,2018-10-01,2099-12-31,,athena_vocab,
19082170,41286218,RxNorm dose form of,2017-07-18,2099-12-31,,athena_vocab,
4295660,4295660,Maps to,1970-01-01,2099-12-31,,athena_vocab,
36419790,36419790,Mapped from,2018-10-03,2099-12-31,,athena_vocab,
21018485,2009749,Brand name of,2020-07-31,2099-12-31,,athena_vocab,
3402820,3213839,Clinical course of,2019-08-16,2099-12-31,,athena_vocab,
43628023,43565340,Has brand name,2016-07-01,2099-12-31,,athena_vocab,
37107861,37209199,Is a,2019-07-31,2099-12-31,,athena_vocab,
35909823,36564770,Schema to ICDO,1970-01-01,2099-12-31,,athena_vocab,
36505016,19064140,Has brand name,2019-09-04,2099-12-31,,athena_vocab,
4057292,4057292,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
4079201,4177661,Has finding site,2011-07-31,2099-12-31,,athena_vocab,
21053288,21179540,Mapped from,2015-08-17,2099-12-31,,athena_vocab,
46131853,46131853,Mapped from,2018-07-31,2099-12-31,,athena_vocab,
3033135,1015027,Has method,2019-12-13,2099-12-31,,athena_vocab,
35827113,4146334,Maps to,2021-03-23,2099-12-31,,athena_vocab,
35909740,35940940,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
43018051,4280677,Using device,1970-01-01,2099-12-31,,athena_vocab,
44044629,44044629,Maps to,2017-06-25,2099-12-31,,athena_vocab,
36812593,36817972,Mapped from,2019-01-28,2099-12-31,,athena_vocab,
3167961,3205241,Subsumes,2019-08-16,2099-12-31,,athena_vocab,
2741083,4179713,Is a,1970-01-01,2099-12-31,,athena_vocab,
35909688,35942554,Schema to Value,1970-01-01,2099-12-31,,athena_vocab,
21604385,21087040,Drug class of drug,2015-08-17,2099-12-31,,athena_vocab,
614317,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
35607932,613208,Non-avail ind of,2022-01-28,2099-12-31,,athena_vocab,
36885576,43264121,RxNorm inverse is a,2017-06-24,2099-12-31,,athena_vocab,
40771605,40771605,Mapped from,2011-10-18,2099-12-31,,athena_vocab,
36256252,36786529,Brand name of,2018-09-01,2099-12-31,,athena_vocab,
3348602,3274313,Is a,2019-08-16,2099-12-31,,athena_vocab,
45709229,40165138,Maps to,1970-01-01,2099-12-31,,athena_vocab,
41494910,41494367,Box of,2017-07-18,2099-12-31,,athena_vocab,
46091835,46145686,Subsumes,2015-01-31,2099-12-31,,athena_vocab,
43154101,43219912,Box of,2016-09-10,2099-12-31,,athena_vocab,
3285205,3379098,Occurrence of,2019-08-16,2099-12-31,,athena_vocab,
43015603,4124393,Using device,1970-01-01,2099-12-31,,athena_vocab,
2741694,4116366,Has revision status,1970-01-01,2099-12-31,,athena_vocab,
21494554,21494554,Maps to,2016-06-24,2099-12-31,,athena_vocab,
21056368,21069410,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
4248220,4248220,Mapped from,2015-03-01,2099-12-31,,athena_vocab,
37310858,46043769,AMP restr ind of,2020-03-09,2099-12-31,,athena_vocab,
3034035,3034035,Mapped from,1970-01-01,2099-12-31,,athena_vocab,
3634247,40642538,Has status,2022-01-28,2099-12-31,,athena_vocab,
35978490,35970839,Mapped from,2020-09-12,2099-12-31,,athena_vocab,
4116332,36713503,Subsumes,2020-03-09,2099-12-31,,athena_vocab,
43199627,43218446,Has quantified form,2016-09-10,2099-12-31,,athena_vocab,
1831533,1831533,Maps to,2021-10-21,2099-12-31,,athena_vocab,
41924786,41928264,Subsumes,1970-01-01,2099-12-31,,athena_vocab,
37207390,46283477,CD category of,2019-07-31,2099-12-31,,athena_vocab,
3516890,4227661,Maps to,1970-01-01,2099-12-31,,athena_vocab,
35954744,35954744,Mapped from,2020-01-01,2099-12-31,,athena_vocab,
44339387,46274293,SPL - RxNorm,1970-01-01,2099-12-31,,athena_vocab,
40168396,40168397,Has tradename,2009-12-07,2099-12-31,,athena_vocab,
1029650,3045225,Property of,2019-12-13,2099-12-31,,athena_vocab,
41056155,41233491,Consists of,2017-07-18,2099-12-31,,athena_vocab,
35626986,37108214,Legal category of,2018-07-31,2099-12-31,,athena_vocab,
4027919,4027935,Subsumes,2011-07-31,2099-12-31,,athena_vocab,
37211577,4298043,Has disp dose form,2019-07-31,2099-12-31,,athena_vocab,
43790077,43718182,Has marketed form,2017-06-24,2099-12-31,,athena_vocab,
36691922,36691921,Has AMP,2019-01-31,2099-12-31,,athena_vocab,
3305202,3417850,Is a,2019-08-16,2099-12-31,,athena_vocab,
21161889,19021167,Has brand name,2015-08-17,2099-12-31,,athena_vocab,
42856672,4344561,May treat,2012-10-01,2099-12-31,,athena_vocab,
3367408,3123673,Concept was_a from,2019-08-16,2099-12-31,,athena_vocab,
19082170,21125491,RxNorm dose form of,2015-08-17,2099-12-31,,athena_vocab,
37213494,4029636,Has excipient,2019-07-31,2099-12-31,,athena_vocab,
42876548,42876546,Tradename of,2020-01-15,2099-12-31,,athena_vocab,
41104552,41104552,Maps to,2017-07-18,2099-12-31,,athena_vocab,
3041097,1033751,Has scale type,2019-12-13,2099-12-31,,athena_vocab,
35793217,21019832,Has supplier,2017-08-02,2099-12-31,,athena_vocab,
21136859,21176205,Has tradename,2015-08-17,2099-12-31,,athena_vocab,
40487383,3543095,Mapped from,2020-07-31,2099-12-31,,athena_vocab,
35940748,35909733,Value to Schema,1970-01-01,2099-12-31,,athena_vocab,
46141816,37310858,Has AMP restr ind,2020-03-09,2099-12-31,,athena_vocab,
35775734,43193168,Marketed form of,2017-08-02,2099-12-31,,athena_vocab,
4110587,37395649,Subsumes,2022-01-28,2099-12-31,,athena_vocab,
36713533,4246181,Has interprets,2017-07-31,2099-12-31,,athena_vocab,
21107438,19129634,RxNorm has dose form,2015-08-17,2099-12-31,,athena_vocab,
3258089,3330627,Method of,2019-08-16,2099-12-31,,athena_vocab,
35909686,35918249,Schema to Variable,1970-01-01,2099-12-31,,athena_vocab,
19027805,45366134,Mapped from,2012-09-04,2099-12-31,,athena_vocab,
41494306,21017027,Has brand name,2017-07-18,2099-12-31,,athena_vocab,
46167639,46167639,Maps to,2018-07-31,2099-12-31,,athena_vocab,
35749863,35749863,Maps to,2017-08-02,2099-12-31,,athena_vocab,
1112892,1631239,Mapped from,2022-04-10,2099-12-31,,athena_vocab,
1575705,45551945,Subsumes,2016-03-25,2099-12-31,,athena_vocab,
