disease_id,disease_name,community,degree,clustering
40481531,Sequela of chronic liver disease,0,111,0.8964782964782965
4003404,Inactive tuberculosis,0,111,0.9667485667485668
36715574,Hypoparathyroidism following procedure,0,111,0.9598689598689598
436078,Malnutrition of moderate degree (Gomez: 60 percent to less than 75 percent of standard weight),0,110,0.9557964970809008
257503,Primary malignant neoplasm of main bronchus,0,110,0.8790658882402002
435742,Disease due to Gram-negative bacteria,0,110,0.9569641367806505
438699,Primary malignant neoplasm of rectosigmoid junction,0,108,0.9210799584631361
40490929,Primary malignant neoplasm of intrahepatic bile duct,0,108,0.9011768778123919
46272492,Dissection of artery,0,108,0.8752163378331602
40482685,Angiodysplasia of duodenum,0,108,0.9501557632398754
4310024,Angiodysplasia of stomach,0,108,0.9501557632398754
36712821,Postprocedural infection,0,107,0.9395168400634809
618696,Contusion of head and/or neck,0,107,0.9382824898606947
4295287,Hypercoagulability state,0,106,0.9565139263252471
260125,Acute bronchiolitis,0,106,0.9737646001796946
40479589,Takotsubo cardiomyopathy,0,106,0.9701707097933513
437489,Herpes zoster with complication,0,106,0.9561545372866127
43530645,Functional quadriplegia,0,106,0.9708894878706199
4099197,Toxic diffuse goiter with no crisis,0,106,0.9680143755615453
438990,Benign neuroendocrine tumor,0,104,0.8366318147871546
199863,Primary bacterial peritonitis,0,103,0.9442223491338283
434822,Complication of internal prosthetic device,0,103,0.9280411193603655
140064,Myelosclerosis with myeloid metaplasia,0,102,0.9602019025431955
134442,Systemic sclerosis,0,102,0.9221510386332751
377845,Anoxic encephalopathy,0,101,0.9386138613861386
374032,Critical illness polyneuropathy,0,99,0.9649556792413936
196734,Disorder of prostate,0,99,0.93279736136879
196726,Gallbladder calculus with acute cholecystitis and no obstruction,0,99,0.9913419913419913
4275889,Visual hallucinations,0,99,0.9439290867862297
432833,Primary malignant neoplasm of oropharynx,0,98,0.8525142015569114
432719,Panniculitis,0,98,0.986955606985062
376647,Primary malignant neoplasm of soft tissues,0,97,0.8734965635738832
4168666,Cerebral degeneration,0,97,0.978307560137457
36683375,Non-healing surgical wound,0,97,0.935352233676976
199866,Acute gastritis,0,97,0.9817439862542955
193250,Gastric hemorrhage,0,97,0.9817439862542955
199767,Neoplasm of uncertain behavior of liver and/or biliary passages,0,96,0.9122807017543859
374025,Retinal hemorrhage,0,95,0.9923852183650615
40489910,Sepsis due to Streptococcus group D,0,95,0.9198208286674132
43530687,Dysarthria as late effects of cerebrovascular disease,0,94,0.9800960878517502
196931,Neoplasm of digestive tract,0,93,0.9661056568489949
4166144,Abnormal level of blood mineral,0,93,0.9604955586722768
196158,Disorder of penis,0,93,0.9647031323048153
440748,Interstitial emphysema of lung,0,93,0.9590930341280972
40491961,Sepsis due to Pseudomonas,0,92,0.9419493549928333
434293,Primary malignant neoplasm of body of pancreas,0,92,0.9419493549928333
4167696,Estrogen receptor positive tumor,0,91,0.8935286935286936
198465,"Megacolon, not Hirschsprung's",0,90,0.9757802746566792
37018338,Benign carcinoid tumor,0,89,0.8276302349336058
374028,Age related macular degeneration,0,89,0.9685903983656793
26459,Acute esophagitis,0,89,0.975485188968335
4083695,Osteoarthritis of elbow,0,89,0.9900408580183861
194690,Nontraumatic hemoperitoneum,0,89,0.9724208375893769
4137468,Abscess of skin and/or subcutaneous tissue,0,89,0.9634831460674157
44782751,Acute deep venous thrombosis of axillary vein,0,88,0.9589864158829676
4308390,Mechanical complication of bile duct prosthesis,0,88,0.9558516196447231
4246127,Malignant neoplasm of liver,0,88,0.9093521421107628
4079687,Tumor lysis syndrome,0,87,0.9366479550922213
4311117,Radiation-induced disorder,0,87,0.9203421545041433
256633,Primary malignant neoplasm of base of tongue,0,86,0.9080711354309166
137345,Pressure ulcer stage 4,0,86,0.9896032831737346
381444,Contusion of eye,0,86,0.9934336525307798
4065770,Cerebrospinal fluid examination abnormal,0,85,0.9448179271708683
435553,Epiphora,0,85,0.9529411764705882
192673,Vascular insufficiency of intestine,0,85,0.9182072829131652
4176898,Complication of urinary catheter,0,85,0.8890756302521008
4096946,Acute dermatitis,0,84,0.9899598393574297
193144,Secondary malignant neoplasm of adrenal gland,0,83,0.947105495151337
260434,Acute radiation pneumonitis,0,83,0.9103732001175433
375281,Acute suppurative otitis media without spontaneous rupture of ear drum,0,83,0.9562151043197179
4252581,Alveolar pneumopathy,0,82,0.9641674194519723
379779,Subacute delirium,0,81,0.979320987654321
443608,Bilateral sensory hearing loss,0,81,0.9546296296296296
435565,Embolism and thrombosis of the vena cava,0,81,0.9753086419753086
376713,Cerebral hemorrhage,0,81,0.9151234567901234
437498,Primary malignant neoplasm of tongue,0,80,0.8310126582278481
135762,Acute myeloid leukemia in remission,0,80,0.9091772151898734
4100065,Disease due to Coronaviridae,0,80,0.9829113924050633
435785,Meningitis,0,79,0.8941901979876663
4151863,Congenital abnormality of liver and/or biliary tract,0,79,0.955533917559234
4055870,"Superficial injury of lower limb, excluding foot",0,79,0.9272963323596235
434327,Cannabis abuse,0,78,0.9790209790209791
77987,Respiratory finding of chest,0,77,0.9736842105263158
438297,"Mechanical complication of cardiac device, implant AND/OR graft",0,77,0.9904306220095693
434300,Neuroendocrine tumor,0,77,0.8564593301435407
4144112,Adult hypertrophic pyloric stenosis,0,77,0.9555707450444293
444199,Iatrogenic disorder,0,77,0.9907723855092276
435752,Primary malignant neoplasm of duodenum,0,76,0.9582456140350877
194995,Disorder of ureter,0,76,0.9266666666666666
197239,Hemangioma of intra-abdominal structure,0,75,0.9827027027027027
4232181,Chronic duodenal ulcer with hemorrhage,0,75,0.9758558558558559
198678,Intestinal infectious disease,0,75,0.9812612612612612
439040,Subdural hemorrhage,0,74,0.933728248796742
195590,Urethral stricture,0,74,0.978156238430211
439674,Chronic viral hepatitis B without delta-agent,0,73,0.9646118721461188
198337,Infectious diarrheal disease,0,72,0.974960876369327
433813,Bladder neck obstruction,0,71,0.9758551307847082
375821,Paralytic lagophthalmos,0,71,0.8953722334004024
133725,Carcinoma in situ of skin of lip,0,71,1.0
434875,Secondary malignant neoplasm of mediastinum,0,70,0.9838509316770186
135496,Acute leukemia in remission,0,70,0.9287784679089027
443785,Calculus of gallbladder with cholecystitis,0,70,0.968944099378882
434374,Anisocoria,0,70,0.9946169772256729
135772,Goiter,0,69,0.9603580562659847
256450,Asbestosis,0,69,1.0
435088,Senility,0,68,0.9934152765583846
314171,Low blood pressure reading,0,67,0.9678878335594754
200349,Malignant lymphoma of intra-abdominal lymph nodes,0,67,0.9384893713251922
441521,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,0,67,0.9696969696969697
435514,Lymphoproliferative disorder following transplantation,0,66,0.9925407925407925
432876,Bipolar I disorder,0,66,0.972027972027972
4170137,Non-suppurative otitis media,0,66,0.9785547785547786
316084,Lymphadenitis,0,66,0.9571095571095571
4280071,Thrombocytosis,0,66,0.9892773892773893
46273370,Abnormal chest sounds,0,66,0.9948717948717949
317109,Respiratory arrest,0,66,0.9776223776223776
438469,"Duodenal ulcer without hemorrhage, without perforation AND without obstruction",0,65,0.9721153846153846
436148,Chronic duodenal ulcer with hemorrhage but without obstruction,0,65,0.9379807692307692
76349,Primary malignant neoplasm of urinary system,0,65,0.9043269230769231
4134162,Subarachnoid hemorrhage due to traumatic injury,0,62,0.9476467477525119
440957,Lymphosarcoma and reticulosarcoma,0,61,1.0
25486,Primary malignant neoplasm of islets of Langerhans,0,61,0.8770491803278688
4147411,Follicular non-Hodgkin's lymphoma,0,61,0.9147540983606557
759930,Intraductal carcinoma in situ of left breast,0,61,0.8907103825136612
4312698,Primary malignant neoplasm of trunk,0,61,1.0
376132,Ectropion,0,60,0.9288135593220339
4168689,Abnormal findings on microbiological examination of urine,0,60,1.0
195209,Benign neoplasm of liver and/or biliary ducts,0,59,0.9485680888369374
45763749,Idiopathic interstitial pneumonia,0,59,0.9766218585622443
37312105,Strain of rotator cuff of shoulder,0,59,0.8848626534190532
37116361,Accidental wound during procedure,0,59,0.9099941554646406
313324,Cheyne-Stokes respiration,0,59,0.9964932787843367
4102342,Cauda equina syndrome,0,59,0.9707773232028054
4323778,Thrombosis of superficial vein of lower limb,0,58,0.9751966122202057
433749,Heparin-induced thrombocytopenia,0,58,0.9981851179673321
4174994,Pyonephrosis,0,58,0.9927404718693285
439404,Primary malignant neoplasm of oral cavity,0,57,0.8226817042606517
319845,Pulmonary valve disorder,0,57,0.9724310776942355
373087,Central nervous system complication,0,57,0.9761904761904762
4028073,Disorder of artery of neck,0,57,0.9373433583959899
4091513,Passing flatus,0,57,0.943609022556391
4150489,Traumatic blister of foot,0,57,1.0
138113,Cyst of thyroid,0,57,1.0
437536,Somatoform autonomic dysfunction - gastrointestinal tract,0,56,1.0
439120,Aseptic necrosis of head AND/OR neck of femur,0,56,0.9668831168831169
252662,Tracheobronchial disorder,0,56,0.9837662337662337
4144911,Stoma malfunction,0,56,0.9415584415584416
135204,Mycosis fungoides of extranodal AND/OR solid organ site,0,55,0.8505050505050505
44782778,Pain disorder with psychological factor,0,55,0.9178451178451178
4212994,"Extranodal NK/T-cell lymphoma, nasal type",0,55,0.927946127946128
133438,Chronic lymphoid leukemia in remission,0,55,1.0
192560,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb,0,54,0.989517819706499
4243445,Benign neoplasm of pancreas,0,54,0.9664570230607966
442012,"Mechanical complication of genitourinary device, implant AND/OR graft",0,54,0.9545772187281621
4184976,Angioimmunoblastic T-cell lymphoma,0,53,0.9564586357039188
44782735,Chronic deep venous thrombosis of lower extremity,0,53,0.9753265602322206
4009168,Gangrene of gallbladder,0,53,0.9891146589259797
81286,Toxic myopathy,0,53,0.9927431059506531
40485490,Acute postthoracotomy pain syndrome,0,53,0.988388969521045
201070,Cholelithiasis AND cholecystitis without obstruction,0,53,0.9804063860667634
443792,Calculus of bile duct,0,52,0.9645550527903469
440213,Consciousness and/or awareness finding,0,52,0.969079939668175
200343,Malignant lymphoma of spleen,0,52,1.0
80593,Urinary complication,0,52,0.9622926093514329
443741,Pulmonary coccidioidomycosis,0,52,1.0
440814,Torticollis,0,52,0.9019607843137255
43530681,Drug abuse in remission,0,51,0.9984313725490196
380096,Proliferative retinopathy due to diabetes mellitus,0,51,1.0
31509,Primary malignant neoplasm of tonsil,0,50,0.986938775510204
194408,Hydroureter,0,50,0.9820408163265306
4141190,Malfunction of gastrostomy tube,0,50,1.0
433363,Foreign body in trachea,0,50,1.0
4304010,Phobic disorder,0,50,0.8995918367346939
4147164,Malignant tumor of lymphoid hemopoietic and related tissue,0,49,0.9115646258503401
4300557,Squamous cell carcinoma of skin of trunk,0,49,0.9625850340136054
4101283,Dietary zinc deficiency,0,49,1.0
441737,Contusion,0,49,0.9770408163265306
432843,Primary malignant neoplasm of tail of pancreas,0,48,0.9609929078014184
40479594,Periprosthetic fracture,0,48,0.9671985815602837
312938,Hypertensive encephalopathy,0,48,1.0
197806,Primary malignant neoplasm of gallbladder,0,47,0.9611470860314524
4153890,Malignant melanoma of trunk,0,47,0.973172987974098
81239,Primary malignant neoplasm of upper limb,0,47,0.9842738205365402
30163,Cellulitis and abscess of neck,0,47,1.0
26638,Primary malignant neoplasm of esophagus,0,46,0.9874396135265701
141816,Acute lymphoid leukemia in remission,0,46,0.9371980676328503
4290877,Cellulitis of neck,0,46,0.936231884057971
40482893,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma),0,46,0.9594202898550724
197018,Chronic gastric ulcer with hemorrhage but without obstruction,0,46,0.966183574879227
317510,Leukemia,0,46,0.9768115942028985
24966,Esophageal varices,0,46,0.9584541062801932
200450,Disorder of urethra,0,46,0.9342995169082126
4308716,Intraoperative hemorrhage,0,46,1.0
373724,Neoplasm of brain,0,45,0.8080808080808081
77650,Aseptic necrosis of bone,0,45,1.0
4171379,Disorder of the genitourinary system,0,45,0.9767676767676767
439857,Parainfluenza virus pneumonia,0,45,1.0
4106357,Abrasion of head,0,45,1.0
374655,Mastoiditis,0,44,1.0
199062,"Acute gastric ulcer without hemorrhage, without perforation AND without obstruction",0,44,1.0
4224968,Tinea corporis,0,43,0.9867109634551495
261053,Pneumonia in aspergillosis,0,43,0.982281284606866
4268622,Stricture of esophagus,0,43,0.9977851605758582
4149606,Infection of intravenous catheter,0,43,0.946843853820598
200051,Primary malignant neoplasm of ovary,0,42,0.8745644599303136
45767695,Metastatic carcinoid tumor,0,42,0.8745644599303136
440370,Nutritional marasmus,0,42,1.0
40481141,Anatomical narrow angle glaucoma with borderline intraocular pressure,0,42,0.9814169570267132
441422,Closed fracture of humerus,0,42,1.0
439303,Horseshoe retinal tear without detachment,0,42,1.0
436235,Taste sense altered,0,42,1.0
4201717,Ileostomy present,0,42,0.8873403019744484
4214610,Abscess of abdominal wall,0,42,1.0
24660,Acute tonsillitis,0,41,1.0
28396,Hereditary hemolytic anemia,0,41,1.0
256723,Pneumonia and influenza,0,41,0.9865853658536585
436635,Primary malignant neoplasm of sigmoid colon,0,40,0.9897435897435898
136949,Refractory anemia with excess blasts (clinical),0,40,0.95
37312532,Coronary arteriosclerosis in artery of transplanted heart,0,40,1.0
196160,Fistula of intestine,0,40,0.9217948717948717
4163280,Tinea of perianal region,0,39,1.0
4149782,Thrombosis of vein of lower limb,0,39,0.9932523616734144
198802,Occlusion of ureter,0,39,0.9946018893387314
40480065,Imaging of genitourinary system abnormal,0,39,1.0
44782447,Pressure ulcer of hip,0,39,1.0
439847,Intracranial hemorrhage,0,38,0.9246088193456614
4133599,Chronic myelomonocytic leukemia,0,38,0.9928876244665719
321483,Respiratory complication,0,38,0.9943100995732574
40492482,Squamous cell carcinoma of nose,0,38,1.0
4246661,Foreign body in skin,0,38,1.0
4042503,Disorder of upper extremity,0,38,1.0
434881,Peripheral T-cell lymphoma (clinical),0,37,0.9309309309309309
4149840,Nodular lymphoma,0,37,0.9534534534534534
30061,Neoplasm of uncertain behavior of major salivary gland,0,37,0.954954954954955
200169,Pruritus ani,0,37,1.0
4225982,Mature T-cell AND/OR NK cell neoplasm,0,36,1.0
4218346,Limbal stem cell deficiency,0,36,1.0
194878,Nodular lymphoma of extranodal AND/OR solid organ site,0,36,0.9698412698412698
28461,Hypertrophy of salivary gland,0,36,1.0
4151527,Laceration of elbow,0,36,0.9984126984126984
381278,Cluster headache,0,36,1.0
140027,Herpetic gingivostomatitis,0,35,0.984873949579832
440069,Drug dependence,0,35,1.0
4179720,Primary malignant neoplasm of gastrointestinal tract,0,35,0.9983193277310924
42514443,"Neoplasm defined only by topography: Upper lobe, lung",0,35,0.973109243697479
133327,Viremia,0,34,1.0
438693,Primary malignant neoplasm of mediastinum,0,33,0.9829545454545454
193422,Primary malignant neoplasm of body of stomach,0,33,0.9829545454545454
432301,Opioid dependence in remission,0,33,1.0
4111998,Esophageal varices associated with another disorder,0,33,0.9772727272727273
438130,Opioid abuse,0,33,1.0
194418,Urethral caruncle,0,33,1.0
44783027,Injury of face and neck,0,33,1.0
4304484,Chronic myeloproliferative disorder (clinical),0,32,0.9798387096774194
