disease_id,disease_name,degree,degree_centrality
433811,Hydronephrosis,531,0.16948611554420684
75576,Irritable bowel syndrome,529,0.16884774976061284
439154,Abnormal findings on diagnostic imaging of skull and head,529,0.16884774976061284
4182210,Dementia,524,0.16725183530162782
137977,Jaundice,523,0.16693265240983082
136368,Non-toxic multinodular goiter,523,0.16693265240983082
4058155,Bed-ridden,522,0.16661346951803382
4288310,Carotid artery obstruction,521,0.16629428662623683
443587,Diastolic heart failure,521,0.16629428662623683
440329,Herpes zoster without complication,520,0.16597510373443983
201066,Obstruction of bile duct,515,0.16437918927545483
3655355,Erectile dysfunction,514,0.16406000638365784
443535,Infection due to enterococcus,514,0.16406000638365784
4096682,Bleeding from nose,514,0.16406000638365784
433163,Deficiency of macronutrients,514,0.16406000638365784
78472,Microscopic hematuria,513,0.16374082349186084
4181965,Chronic ulcer of foot,513,0.16374082349186084
257683,Posterior rhinorrhea,513,0.16374082349186084
4133224,Lobar pneumonia,511,0.16310245770826684
80809,Rheumatoid arthritis,508,0.16214490903287584
134057,Disorder of cardiovascular system,508,0.16214490903287584
320744,Complete atrioventricular block,507,0.16182572614107885
373852,Neuralgia,507,0.16182572614107885
437264,Tobacco dependence syndrome,505,0.16118736035748485
201461,Disorder affecting transplanted structure,505,0.16118736035748485
315558,Atherosclerosis of arteries of the extremities,504,0.16086817746568785
77079,Spinal stenosis,503,0.16054899457389085
42539698,Transplanted lung present,502,0.16022981168209385
137809,Primary malignant neoplasm of female breast,502,0.16022981168209385
4115169,Pain in left arm,502,0.16022981168209385
4090207,Senile asthenia,501,0.15991062879029685
260131,Disorder of bronchus,501,0.15991062879029685
441536,Mixed acid-base balance disorder,501,0.15991062879029685
4119307,Neurogenic claudication,501,0.15991062879029685
377910,Deviated nasal septum,500,0.15959144589849986
443563,Arteriosclerosis of coronary artery bypass graft,499,0.15927226300670283
4068482,Prolapsed lumbar intervertebral disc,497,0.15863389722310883
321596,Peripheral venous insufficiency,496,0.15831471433131183
762296,Pain in right hand,496,0.15831471433131183
4201388,Gastrostomy present,495,0.15799553143951484
37016768,Autonomic neuropathy due to type 2 diabetes mellitus,495,0.15799553143951484
436581,Accidental poisoning,493,0.15735716565592084
194175,Left upper quadrant pain,492,0.15703798276412384
4111566,Disorders of both mitral and tricuspid valves,492,0.15703798276412384
438725,Disorder of magnesium metabolism,491,0.15671879987232684
438134,Hypersomnia,491,0.15671879987232684
198124,Kidney disease,490,0.15639961698052984
438112,Neoplastic disease,489,0.15608043408873284
133729,Hyperparathyroidism,489,0.15608043408873284
4196636,Dysarthria,489,0.15608043408873284
443732,Disorder due to type 2 diabetes mellitus,489,0.15608043408873284
259153,Pain in throat,487,0.15544206830513885
46273539,Acute bronchospasm,485,0.15480370252154485
439928,Gangrenous disorder,485,0.15480370252154485
201613,Chronic nonalcoholic liver disease,484,0.15448451962974785
440276,"Infection AND/OR inflammatory reaction due to internal prosthetic device, implant AND/OR graft",483,0.15416533673795085
36712827,Dehiscence of external surgical incision wound,481,0.15352697095435686
4111231,Pain in toe,481,0.15352697095435686
314131,Degeneration of cervical intervertebral disc,480,0.15320778806255986
4101362,Finding of urine output,479,0.15288860517076286
73754,Restless legs,478,0.15256942227896586
437541,Glaucoma,477,0.15225023938716886
4156515,Malnutrition (calorie),476,0.15193105649537186
378425,Blepharitis,474,0.15129269071177784
441051,Thoracic aortic aneurysm without rupture,473,0.15097350781998084
194993,Intestinal malabsorption,472,0.15065432492818384
45757591,Osteophyte of bone,472,0.15065432492818384
36713107,Lumbar spondylolisthesis,471,0.15033514203638684
4027396,Peripheral neuritis,470,0.15001595914458984
438064,Bacterial infection due to Pseudomonas,467,0.14905841046919885
4025325,Periapical abscess,465,0.14842004468560485
379010,Epiretinal membrane,464,0.14810086179380785
37309626,Myocardial infarction due to demand ischemia,463,0.14778167890201085
4178810,Gastrointestinal complication of procedure,463,0.14778167890201085
24609,Hypoglycemia,462,0.14746249601021386
4182562,Lower abdominal pain,461,0.14714331311841686
378416,Retinal disorder,461,0.14714331311841686
4339214,Secondary pulmonary hypertension,459,0.14650494733482286
4117779,Peripheral nerve disease,459,0.14650494733482286
442306,Adjustment disorder with depressed mood,454,0.14490903287583787
373764,Toxic encephalopathy,453,0.14458984998404087
197006,Residual hemorrhoidal skin tags,452,0.14427066709224387
42538117,Transplanted heart present,452,0.14427066709224387
4067069,Callosity,452,0.14427066709224387
379805,Myopia,451,0.14395148420044684
4084229,Primary gout,451,0.14395148420044684
381295,Senile cataract,451,0.14395148420044684
435459,Staphylococcal infectious disease,450,0.14363230130864985
36716935,Acquired absence of cervix and uterus,449,0.14331311841685285
433753,Alcohol abuse,449,0.14331311841685285
4032787,Hyperosmolarity,449,0.14331311841685285
372309,Mononeuritis,448,0.14299393552505585
4245975,Hepatic failure,448,0.14299393552505585
42539502,Transplanted kidney present,447,0.14267475263325885
318448,Second degree atrioventricular block,447,0.14267475263325885
138519,Spondylosis without myelopathy,446,0.14235556974146185
377575,Tinnitus,446,0.14235556974146185
4122339,Drug-induced immunodeficiency,446,0.14235556974146185
36712860,Non-infectious systemic inflammatory response syndrome without acute organ failure,446,0.14235556974146185
4222174,Rheumatic disease of mitral valve,445,0.14203638684966485
4031164,Non-scarring alopecia,444,0.14171720395786785
4242103,Osteoarthrosis of the carpometacarpal joint of the thumb,443,0.14139802106607086
4166125,"Localized swelling, mass and lump, neck",441,0.14075965528247686
46273390,Dependence on respirator,441,0.14075965528247686
4119786,Interstitial lung disease,441,0.14075965528247686
4280726,Seasonal allergic rhinitis,440,0.14044047239067986
433701,Mycosis,440,0.14044047239067986
4248429,Gastric ulcer without hemorrhage AND without perforation,439,0.14012128949888286
374027,Lesion of ulnar nerve,439,0.14012128949888286
37206607,Overactive bladder,438,0.13980210660708586
44782760,Acute thrombosis of superficial vein of upper extremity,437,0.13948292371528886
4172432,Hyperpigmentation of skin,437,0.13948292371528886
78273,Closed fracture of multiple ribs,437,0.13948292371528886
4167097,Spondylolisthesis,437,0.13948292371528886
320746,Cardiomyopathy associated with another disorder,436,0.13916374082349187
317895,Renovascular hypertension,436,0.13916374082349187
440032,Cytomegalovirus infection,435,0.13884455793169487
46273719,Acute hypercapnic respiratory failure,435,0.13884455793169487
441417,Incoordination,434,0.13852537503989787
137945,Pressure ulcer stage 2,434,0.13852537503989787
315296,Preinfarction syndrome,434,0.13852537503989787
4172970,Nontraumatic rotator cuff tear,432,0.13788700925630387
432863,Acquired coagulation factor deficiency,431,0.13756782636450687
4111412,"Tricuspid incompetence, non-rheumatic",431,0.13756782636450687
35624756,Anemia due to and following chemotherapy,428,0.13661027768911588
75036,"Localized, primary osteoarthritis of the hand",427,0.13629109479731888
320073,Neutropenia,427,0.13629109479731888
4147829,Pain in pelvis,425,0.13565272901372485
200447,Gastrointestinal complication,424,0.13533354612192786
432571,Malignant lymphoma,423,0.13501436323013086
4150981,Drug resistance,423,0.13501436323013086
436676,Posttraumatic stress disorder,423,0.13501436323013086
4023310,Blindness AND/OR vision impairment level,423,0.13501436323013086
434633,Disorder of autonomic nervous system,422,0.13469518033833386
4002359,Monoclonal gammopathy (clinical),420,0.13405681455473986
141104,Intervertebral disc disorder of lumbar region with myelopathy,420,0.13405681455473986
433440,Dysthymia,420,0.13405681455473986
198400,Hemangioma of skin and subcutaneous tissue,420,0.13405681455473986
4024561,Pain in lower limb,420,0.13405681455473986
4111409,"Aortic incompetence, non-rheumatic",420,0.13405681455473986
4242574,Intertrigo,419,0.13373763166294286
260123,Acute sinusitis,419,0.13373763166294286
381591,Cerebrovascular disease,419,0.13373763166294286
37396808,Cancer-related fatigue,418,0.13341844877114586
4232337,Valvular endocarditis,417,0.13309926587934887
4110192,Cerebral infarction due to thrombosis of cerebral arteries,416,0.13278008298755187
441541,Lymphocytopenia,415,0.13246090009575487
198700,Secondary malignant neoplasm of liver,414,0.13214171720395787
4132130,Dilatation of aorta,414,0.13214171720395787
193688,Clostridioides difficile infection,413,0.13182253431216087
439795,Minimal cognitive impairment,412,0.13150335142036387
436073,Psychotic disorder,412,0.13150335142036387
4134455,Mononeuropathy,412,0.13150335142036387
440360,Pure hyperglyceridemia,410,0.13086498563676988
194406,Urinary tract obstruction,410,0.13086498563676988
4130851,Injury of upper extremity,410,0.13086498563676988
440933,Effects of accidental exposure to external cause,410,0.13086498563676988
40488439,Abnormality of systemic vein,409,0.13054580274497288
40480453,Disorder of vein of lower extremity,409,0.13054580274497288
72405,Degenerative joint disease of shoulder region,408,0.13022661985317588
4202383,Drug-induced diabetes mellitus,408,0.13022661985317588
259848,Chronic rhinitis,408,0.13022661985317588
37394658,Severe sepsis,407,0.12990743696137888
138102,Benign neoplasm of skin,406,0.12958825406958188
444406,Acute subendocardial infarction,405,0.12926907117778488
136773,Rosacea,404,0.12894988828598788
4289526,Nonulcer dyspepsia,404,0.12894988828598788
4198042,Disorder of bilirubin metabolism,404,0.12894988828598788
4194160,Thyroid function tests abnormal,403,0.1286307053941909
379832,Mixed conductive AND sensorineural hearing loss,402,0.12831152250239386
193165,Disorder of adrenal gland,401,0.12799233961059686
321042,Cardiac arrest,401,0.12799233961059686
435726,Mechanical complication of device,401,0.12799233961059686
40481042,Acute diastolic heart failure,400,0.12767315671879986
4288544,Inguinal hernia,400,0.12767315671879986
195856,Cholangitis,399,0.12735397382700286
4085586,"Thrombus due to any device, implant AND/OR graft",399,0.12735397382700286
4302739,Thigh pain,398,0.12703479093520587
435149,Complication of internal device,397,0.12671560804340887
192357,Paralytic ileus,397,0.12671560804340887
77965,Acquired trigger finger,397,0.12671560804340887
43530605,Pulmonary embolism with pulmonary infarction,396,0.12639642515161187
432895,Cortical senile cataract,396,0.12639642515161187
4171919,"Localized swelling, mass and lump, lower limb",395,0.12607724225981487
43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,395,0.12607724225981487
4054067,Open wound of foot,394,0.12575805936801787
433208,Disorder of pulmonary circulation,393,0.12543887647622087
442104,Benign neoplasm of descending colon,393,0.12543887647622087
4302537,Digestive system finding,393,0.12543887647622087
372604,Movement disorder,393,0.12543887647622087
4282316,Recurrent major depression,393,0.12543887647622087
4197819,Fibrosis of lung,393,0.12543887647622087
374367,Bilateral hearing loss,393,0.12543887647622087
443733,Disorder of eye due to type 2 diabetes mellitus,392,0.12511969358442387
44782690,Chronic kidney disease stage 5 due to hypertension,392,0.12511969358442387
4163710,Dilated cardiomyopathy,392,0.12511969358442387
4245252,Raised prostate specific antigen,391,0.12480051069262688
44784105,Injury of free lower limb,391,0.12480051069262688
444130,Injury of foot,390,0.12448132780082988
312950,IgE-mediated allergic asthma,389,0.12416214490903288
3663197,Glaucoma suspect,388,0.12384296201723588
78236,Muscle atrophy,388,0.12384296201723588
80189,Displacement of lumbar intervertebral disc without myelopathy,388,0.12384296201723588
4059049,Mammography abnormal,387,0.12352377912543888
40481896,Hypertensive urgency,387,0.12352377912543888
4152347,Drowsy,386,0.12320459623364188
4303401,Finding reported by subject or history provider,386,0.12320459623364188
432250,Disorder due to infection,385,0.12288541334184488
40492458,Neoplasm of uncertain behavior of digestive organ,385,0.12288541334184488
79936,Polyuria,385,0.12288541334184488
759852,Cellulitis of left lower limb,384,0.12256623045004789
436339,Bacterial infection due to Klebsiella pneumoniae,384,0.12256623045004789
4303233,Gastric polyp,384,0.12256623045004789
4264617,Foot-drop,384,0.12256623045004789
140168,Psoriasis,384,0.12256623045004789
4092216,Malignant neoplasm of upper lobe of lung,383,0.12224704755825087
26662,Testicular hypofunction,382,0.12192786466645388
4061844,Skin changes due to chronic exposure to non-ionizing radiation,382,0.12192786466645388
4200056,Finding of vision of eye,382,0.12192786466645388
4344500,Impingement syndrome of shoulder region,382,0.12192786466645388
4177206,Tubulointerstitial nephritis,382,0.12192786466645388
195007,Female stress incontinence,381,0.12160868177465688
4211231,Panic disorder without agoraphobia,380,0.12128949888285988
432875,Anemia due to chronic blood loss,380,0.12128949888285988
257581,Acute asthma,380,0.12128949888285988
138225,Disorder of sebaceous gland,379,0.12097031599106288
4298026,Squamous cell carcinoma of skin of face,379,0.12097031599106288
4160962,Antineoplastic poisoning,378,0.12065113309926588
443730,Disorder of nervous system due to diabetes mellitus,376,0.12001276731567188
440649,Primary malignant neoplasm of head of pancreas,375,0.11969358442387489
4320944,Cellulitis of toe,375,0.11969358442387489
40480893,Nonspecific tuberculin test reaction,375,0.11969358442387489
261326,Viral pneumonia,375,0.11969358442387489
440940,Methicillin resistant Staphylococcus aureus infection,375,0.11969358442387489
437382,Urine finding,375,0.11969358442387489
44782421,Acute deep venous thrombosis of upper extremity,373,0.11905521864028089
4307981,Clostridium difficile colitis,372,0.11873603574848389
36716978,Acute on chronic hypercapnic respiratory failure,372,0.11873603574848389
26727,Hematemesis,372,0.11873603574848389
4108235,"Combined disorders of mitral, aortic and tricuspid valves",371,0.11841685285668688
316127,Vitreous opacities,371,0.11841685285668688
432596,Immune defect,371,0.11841685285668688
436093,Disseminated intravascular coagulation,371,0.11841685285668688
