condition_concept_id,disease_name,num_patients,num_occurrences
192568,Secondary malignant neoplasm of intra-abdominal lymph nodes,16,185
194175,Left upper quadrant pain,16,48
138102,Benign neoplasm of skin,16,58
379832,Mixed conductive AND sensorineural hearing loss,16,59
43022062,Cardiovascular system complication of procedure,16,33
317376,Tachypnea,16,25
4122339,Drug-induced immunodeficiency,16,25
4288544,Inguinal hernia,16,136
373764,Toxic encephalopathy,16,30
4147829,Pain in pelvis,16,36
436093,Disseminated intravascular coagulation,16,38
4181965,Chronic ulcer of foot,16,553
374009,Organic mental disorder,16,69
374027,Lesion of ulnar nerve,16,163
192360,Cyst and pseudocyst of pancreas,16,70
36712779,Chronic total occlusion of coronary artery,16,34
4090207,Senile asthenia,16,52
440940,Methicillin resistant Staphylococcus aureus infection,16,92
198177,Abdominal aortic aneurysm,16,147
4101362,Finding of urine output,16,25
381537,Organic anxiety disorder,16,73
4158910,Secondary malignant neoplasm of unknown site,16,205
259848,Chronic rhinitis,16,57
37206607,Overactive bladder,16,303
36712860,Non-infectious systemic inflammatory response syndrome without acute organ failure,16,53
197444,Vascular complication of medical care,16,41
319034,Hypertensive heart disease without congestive heart failure,16,31
46273719,Acute hypercapnic respiratory failure,16,40
46272380,Chronic gout without tophus,16,52
24818,Injury of neck,16,21
440058,Malignant lymphoma of extranodal AND/OR solid organ site,16,247
44782760,Acute thrombosis of superficial vein of upper extremity,16,35
439795,Minimal cognitive impairment,16,165
374367,Bilateral hearing loss,16,53
196360,Primary malignant neoplasm of bladder,16,735
192735,Malignant ascites,16,241
762296,Pain in right hand,16,88
4038838,Non-Hodgkin's lymphoma (clinical),16,503
4031164,Non-scarring alopecia,15,81
139057,Disorder of oral soft tissues,15,76
138519,Spondylosis without myelopathy,15,65
37018854,Hematuria co-occurrent and due to acute cystitis,15,40
138994,Myelodysplastic syndrome (clinical),15,1115
42539698,Transplanted lung present,15,4541
436136,Dissection of thoracic aorta,15,441
376229,Abnormal involuntary movement,15,78
442104,Benign neoplasm of descending colon,15,34
4331284,Contusion of scalp,15,24
440933,Effects of accidental exposure to external cause,15,17
4150981,Drug resistance,15,18
136773,Rosacea,15,187
42537745,Bone marrow transplant present,15,713
433440,Dysthymia,15,125
432895,Cortical senile cataract,15,89
261326,Viral pneumonia,15,39
40481920,Periumbilical pain,15,103
443412,Type 1 diabetes mellitus without complication,15,89
40482727,Combined systolic and diastolic dysfunction,15,39
261687,Hemoptysis,15,150
40488439,Abnormality of systemic vein,15,77
42539582,Acquired absence of genital organ,15,24
36712982,Unstable angina co-occurrent and due to coronary arteriosclerosis,15,41
195588,Cystitis,15,47
77965,Acquired trigger finger,15,171
442306,Adjustment disorder with depressed mood,15,85
4001664,Intrahepatic bile duct carcinoma,15,382
40480893,Nonspecific tuberculin test reaction,15,124
4242103,Osteoarthrosis of the carpometacarpal joint of the thumb,15,79
440032,Cytomegalovirus infection,15,406
4168212,Restlessness and agitation,15,25
198400,Hemangioma of skin and subcutaneous tissue,15,41
44784105,Injury of free lower limb,15,26
196724,Disorder of diaphragm,15,82
132781,Mechanical complication of vascular device,15,24
132841,Malignant lymphoma of lymph nodes of multiple sites,15,570
40480453,Disorder of vein of lower extremity,15,77
4168553,Electroencephalogram abnormal,15,36
444206,Arthropathy of pelvis,15,44
46270513,Secondary malignant neoplasm of right lung,15,61
441830,Disorder of fluid AND/OR electrolyte,15,30
199991,Disorder of transplanted kidney,15,161
438064,Bacterial infection due to Pseudomonas,15,259
45763750,Idiopathic pulmonary fibrosis,15,306
45763549,Bilateral tinnitus,15,47
72266,Secondary malignant neoplasm of pleura,14,76
437474,Postoperative infection,14,53
193020,Incomplete emptying of bladder,14,71
437233,Multiple myeloma,14,900
4302739,Thigh pain,14,30
4165998,Generalized enlarged lymph nodes,14,22
81106,Acquired genu varum,14,43
4194160,Thyroid function tests abnormal,14,47
74132,Degeneration of lumbosacral intervertebral disc,14,43
81878,Benign paroxysmal positional vertigo,14,49
80008,Breakage of joint prosthesis,14,128
256439,Allergic rhinitis due to pollen,14,57
4171919,"Localized swelling, mass and lump, lower limb",14,38
78236,Muscle atrophy,14,40
442555,Breathing painful,14,41
432250,Disorder due to infection,14,45
3661408,Pneumonia caused by SARS-CoV-2,14,28
4245842,Umbilical hernia,14,63
260123,Acute sinusitis,14,56
443344,Barrett's esophagus,14,164
4022073,Dependence on wheelchair,14,79
433208,Disorder of pulmonary circulation,14,20
432875,Anemia due to chronic blood loss,14,39
4032787,Hyperosmolarity,14,98
444247,Venous thrombosis,14,63
4152347,Drowsy,14,42
36714994,Typical atrial flutter,14,106
4108356,Cerebral infarction due to embolism of cerebral arteries,14,25
4110056,Chronic obstructive pulmonary disease with acute lower respiratory infection,14,20
43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,14,29
44782421,Acute deep venous thrombosis of upper extremity,14,78
77630,Disorder of shoulder,14,45
442108,Benign neoplasm of cecum,14,24
4064036,Generalized skin eruption caused by drug and medicament,14,53
4146209,Iron deficiency,14,107
4067069,Callosity,14,99
377286,Visual field defect,14,88
374923,Bell's palsy,14,113
4111412,"Tricuspid incompetence, non-rheumatic",14,37
4025938,Pressure ulcer of sacral region,14,50
443535,Infection due to enterococcus,14,64
134460,Plantar fascial fibromatosis,14,39
444211,Disorder of thigh,13,31
4168701,"Localized swelling, mass and lump, upper limb",13,111
40481042,Acute diastolic heart failure,13,46
438688,Sarcoidosis,13,263
198809,Acute cholecystitis,13,55
200757,Abscess of peritoneum,13,68
4237062,Mural thrombus of heart,13,52
74138,Pathological fracture of vertebra,13,38
44782747,Acute deep venous thrombosis of femoral vein,13,86
73819,Pain of breast,13,73
374384,Cerebral ischemia,13,16
45768480,Longstanding persistent atrial fibrillation,13,90
4201390,Colostomy present,13,21
46286594,Problem related to lifestyle,13,55
23325,Heartburn,13,44
4160859,Methicillin resistant Staphylococcus aureus carrier,13,32
4061844,Skin changes due to chronic exposure to non-ionizing radiation,13,71
36716978,Acute on chronic hypercapnic respiratory failure,13,45
4040820,Rheumatic disease of mitral AND aortic valves,13,29
4041285,Urogenital finding,13,36
4170145,Absence of lung,13,33
40486896,Primary malignant neoplasm of extrahepatic bile duct,13,56
443733,Disorder of eye due to type 2 diabetes mellitus,13,60
4252872,Mitral valve prolapse,13,59
4042836,Disorder of head,13,34
444459,Benign neoplasm of sigmoid colon,13,22
432451,Abnormal results function studies of central nervous system,13,16
259153,Pain in throat,13,45
4157454,"Primary malignant neoplasm of lower lobe, bronchus or lung",13,144
316437,Cerebral atherosclerosis,13,27
4347174,Synovial cyst of knee,13,30
4289526,Nonulcer dyspepsia,13,15
4121341,Diffuse cerebrovascular disease,13,16
141323,Acute maxillary sinusitis,13,49
4134455,Mononeuropathy,13,50
4303233,Gastric polyp,13,30
4130851,Injury of upper extremity,13,24
435463,Herpesvirus infection,13,58
317305,Stricture of artery,13,75
4177206,Tubulointerstitial nephritis,13,73
42538117,Transplanted heart present,13,3204
254443,Sjögren's syndrome,13,94
197913,Disorder of function of stomach,13,35
201265,Disorder of spleen,13,17
4216397,Nerve root disorder,13,40
437176,Late effect of accidental fall,13,21
441417,Incoordination,13,59
438698,"Malignant lymphoma of lymph nodes of head, face AND/OR neck",12,125
46273539,Acute bronchospasm,12,32
44808984,Acquired absence of spleen,12,53
46273463,Upper respiratory tract infection due to Influenza,12,40
440021,Herpes simplex without complication,12,44
25572,Disorder of salivary gland,12,89
438383,Essential thrombocythemia,12,265
316211,Acquired spondylolisthesis,12,85
316135,Atrioventricular block,12,50
78227,Degenerative joint disease of hand,12,24
435243,Alcohol dependence,12,275
78804,Fibrocystic disease of breast,12,37
40491960,Sepsis due to methicillin resistant Staphylococcus aureus,12,69
320739,Dissection of aorta,12,83
4281826,Lymphocytosis,12,73
376112,Polyneuropathy due to diabetes mellitus,12,30
376065,Disorder of nervous system due to type 2 diabetes mellitus,12,175
440142,Disorder of mediastinum,12,19
4211231,Panic disorder without agoraphobia,12,38
137945,Pressure ulcer stage 2,12,21
4092879,Absent kidney,12,70
4336254,Dystrophia unguium,12,65
135333,Pressure ulcer,12,69
4108817,"Tricuspid valve disorder, non-rheumatic",12,18
433516,Duodenitis,12,23
4260546,Ulcerative stomatitis,12,65
4302537,Digestive system finding,12,50
192683,Uterovaginal prolapse,12,79
192667,Atrophic gastritis,12,27
434633,Disorder of autonomic nervous system,12,33
4138760,Exacerbation of intermittent asthma,12,75
196436,Internal hemorrhoids,12,18
4242574,Intertrigo,12,43
192956,Cholecystitis,12,68
139750,Primary malignant neoplasm of skin,12,53
433435,Carcinoma in situ,12,29
74635,Lumbosacral radiculopathy,12,55
198846,Enthesopathy of hip region,12,66
36684319,Adjustment disorder with mixed anxiety and depressed mood,12,150
4059049,Mammography abnormal,12,44
379805,Myopia,12,135
199856,Varicose veins of lower extremity with inflammation,12,95
137682,Skin sensation disturbance,12,35
40483262,Arthritis of shoulder region joint,12,33
432588,Megaloblastic anemia due to vitamin B-12 deficiency,12,329
40493038,Sepsis due to Gram negative bacteria,12,28
4273391,Suicidal thoughts,12,50
141253,Disorder of thyroid gland,12,33
258375,Overlapping malignant neoplasm of bronchus and lung,12,628
4246451,Secondary malignant neoplasm of brain,12,477
443524,Mixed urinary incontinence,12,70
194993,Intestinal malabsorption,12,70
317302,Sinus node dysfunction,12,21
194692,Cirrhosis - non-alcoholic,12,189
4195694,Acute respiratory distress syndrome,12,36
432596,Immune defect,12,115
312950,IgE-mediated allergic asthma,12,55
4327889,Thromboembolism of vein,12,52
40405599,Fibromyalgia,12,307
197610,Cyst of ovary,12,33
4224926,Obstruction of esophagus,12,44
43530727,Spontaneous cerebral hemorrhage,12,23
4170770,Epidermoid cyst,12,51
608177,Myelopathy due to cervical spondylosis,12,159
140190,Disorder of back,12,32
436665,Bipolar disorder,12,105
196738,Disorder of male genital organ,12,41
257581,Acute asthma,12,56
201916,Ureteric stone,11,47
134668,Chronic maxillary sinusitis,11,35
37016882,Dissection of thoracoabdominal aorta,11,105
4094822,Foreign body in respiratory tract,11,21
4100857,Extreme obesity with alveolar hypoventilation,11,46
376106,Disorder of the central nervous system,11,17
437169,Disorder of transplanted bone marrow,11,510
134116,Dermatitis due to drug AND/OR medicine taken internally,11,106
133424,Primary malignant neoplasm of thyroid gland,11,240
46273652,Secondary malignant neoplasm of left lung,11,128
200451,Chronic passive congestion of liver,11,17
199860,Hernia of abdominal cavity,11,19
4053604,Open wound of lower leg,11,118
4200056,Finding of vision of eye,11,20
4303401,Finding reported by subject or history provider,11,33
40481896,Hypertensive urgency,11,49
4307981,Clostridium difficile colitis,11,101
434085,Obstruction of duodenum,11,40
4057432,Mediastinal emphysema,11,20
195834,Atherosclerosis of renal artery,11,155
759852,Cellulitis of left lower limb,11,142
134681,Diffuse spasm of esophagus,11,37
432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",11,27
198520,Lumbar spondylosis with myelopathy,11,20
437530,Disorder of lipid metabolism,11,141
432262,Primary malignant neoplasm of trachea,11,606
4140207,Nephrosclerosis,11,29
372604,Movement disorder,11,103
261881,Trauma and postoperative pulmonary insufficiency,11,46
4264617,Foot-drop,11,76
373499,Disorder of eye region,11,24
4157456,Primary malignant neoplasm of skin head and neck,11,165
4131422,Neoplasm of intra-abdominal lymph nodes,11,51
195321,Postmenopausal bleeding,11,72
443776,Brachial radiculitis,11,92
4168796,Muscle strain,11,25
4140438,Chronic hypercapnic respiratory failure,11,145
4300092,Cannabis-induced organic mental disorder,11,13
444131,Injury of lower leg,11,19
436231,Abnormal findings diagnostic imaging of liver+biliary tract,11,26
140842,Changes in skin texture,11,115
37016768,Autonomic neuropathy due to type 2 diabetes mellitus,11,47
133834,Atopic dermatitis,11,44
321107,Congenital insufficiency of aortic valve,11,235
4286497,Centriacinar emphysema,11,42
42514479,Neoplasm defined only by topography: Prostate gland,11,12
435642,Disturbance in speech,11,33
314962,Raynaud's disease,11,174
4152592,Lumbosacral stenosis,11,27
4138617,Psychophysiologic insomnia,11,103
4282316,Recurrent major depression,11,141
378419,Alzheimer's disease,11,38
75065,Acquired deformity of spine,11,17
441701,Sprain of hip,11,41
4151134,Cyst of pancreas,10,63
40483171,Ulcer of anorectal structure,10,34
80269,Mechanical complication of internal joint prosthesis,10,40
4298026,Squamous cell carcinoma of skin of face,10,100
317003,Compression of vein,10,26
193252,Diverticulosis of small intestine,10,17
443702,Abnormal response to nerve stimulation,10,10
40482236,Dehiscence of internal surgical wound,10,49
4050884,Pleural plaque,10,38
36713126,Blepharitis of left eyelid,10,64
36716270,Cyst of kidney,10,19
36715792,Acquired absence of breast,10,87
4147183,General symptom,10,58
42537304,Hydronephrosis due to calculus of kidney and ureter,10,78
73574,Nonunion of fracture,10,100
44783760,Mammographic calcification of breast,10,25
45768963,Uncomplicated mild persistent asthma,10,49
440005,Complication of medical care,10,39
201069,"Peptic ulcer without hemorrhage, without perforation AND without obstruction",10,17
200765,Chronic cholecystitis,10,15
4154168,Pelvic injury,10,11
75911,Acquired hallux valgus,10,65
37018875,Malignant neuroendocrine tumor,10,552
4108215,Coronary thrombosis not resulting in myocardial infarction,10,10
4224741,Degenerative disorder of macula,10,18
4211001,Chronic gastric ulcer with hemorrhage,10,29
4077577,Moderate recurrent major depression,10,288
4344500,Impingement syndrome of shoulder region,10,37
138225,Disorder of sebaceous gland,10,43
44782732,Chronic pulmonary embolism,10,57
316428,Hypertrophic obstructive cardiomyopathy,10,136
4120275,Drug-induced hypotension,10,13
374022,Hemiplegia,10,32
4134603,Vascular disorder of intestine,10,85
373449,Drug-induced delirium,10,11
81151,Sprain of ankle,10,36
444130,Injury of foot,10,65
75941,Closed fracture of one rib,10,24
4311159,Midline cystocele,10,46
440979,Acquired hemolytic anemia,10,27
37016130,Lesion of oral mucosa,10,35
43530637,Postprocedural fever,10,10
257315,Bacterial pneumonia,10,22
43530666,Dementia with behavioral disturbance,10,117
4013643,Pulmonary arterial hypertension,10,113
196463,Alcoholic cirrhosis,10,45
4001171,Liver cell carcinoma,10,331
4320944,Cellulitis of toe,10,25
140480,Impetigo,10,31
133228,Dental caries,10,27
139099,Ingrowing nail,10,26
4334801,Surgical site infection,10,21
257755,Complication of transplanted lung,10,286
